"","EVENT_DATE","COUNTRY","number"
"237",2014-02-27,"Mauritania",1
"238",2014-03-02,"Mauritania",1
"239",2014-03-03,"Mauritania",3
"240",2014-03-04,"Mauritania",6
"241",2014-04-02,"Mauritania",1
"242",2014-04-30,"Mauritania",1
"243",2014-05-05,"Mauritania",1
"244",2014-05-15,"Mauritania",1
"245",2014-06-04,"Mauritania",1
"246",2014-06-09,"Mauritania",1
"247",2014-06-18,"Mauritania",1
"248",2014-07-08,"Mauritania",2
"249",2014-07-11,"Mauritania",1
"250",2014-07-23,"Mauritania",1
"251",2014-07-24,"Mauritania",1
"252",2014-07-31,"Mauritania",1
"253",2014-08-01,"Mauritania",1
"254",2014-09-15,"Mauritania",1
"255",2014-10-01,"Mauritania",1
"256",2014-10-31,"Mauritania",1
"257",2014-11-04,"Mauritania",1
"258",2014-11-07,"Mauritania",1
"259",2014-11-11,"Mauritania",2
"260",2014-11-12,"Mauritania",2
"261",2014-11-20,"Mauritania",1
"262",2014-11-24,"Mauritania",1
"263",2014-12-04,"Mauritania",1
"264",2014-12-10,"Mauritania",1
"265",2014-12-24,"Mauritania",2
"266",2015-01-12,"Mauritania",1
"267",2015-01-14,"Mauritania",2
"268",2015-01-15,"Mauritania",1
"269",2015-01-16,"Mauritania",1
"270",2015-01-19,"Mauritania",1
"271",2015-01-21,"Mauritania",1
"272",2015-01-22,"Mauritania",1
"273",2015-01-23,"Mauritania",1
"274",2015-01-30,"Mauritania",1
"275",2015-02-11,"Mauritania",1
"276",2015-02-12,"Mauritania",1
"277",2015-02-19,"Mauritania",1
"278",2015-02-24,"Mauritania",1
"279",2015-02-26,"Mauritania",1
"280",2015-02-28,"Mauritania",1
"281",2015-03-02,"Mauritania",1
"282",2015-03-05,"Mauritania",1
"283",2015-03-31,"Mauritania",1
"284",2015-04-13,"Mauritania",1
"285",2015-04-21,"Mauritania",1
"286",2015-04-29,"Mauritania",1
"287",2015-05-01,"Mauritania",1
"288",2015-06-01,"Mauritania",1
"289",2015-06-02,"Mauritania",1
"290",2015-06-08,"Mauritania",1
"291",2015-07-07,"Mauritania",1
"292",2015-07-09,"Mauritania",1
"293",2015-07-30,"Mauritania",1
"294",2015-08-15,"Mauritania",1
"295",2015-08-16,"Mauritania",2
"296",2015-08-25,"Mauritania",1
"297",2015-08-28,"Mauritania",1
"298",2015-09-01,"Mauritania",1
"299",2015-09-16,"Mauritania",1
"300",2015-10-08,"Mauritania",1
"301",2015-10-14,"Mauritania",1
"302",2015-10-16,"Mauritania",1
"303",2015-10-21,"Mauritania",1
"304",2015-12-16,"Mauritania",1
"305",2016-01-26,"Mauritania",1
"306",2016-02-19,"Mauritania",1
"307",2016-02-22,"Mauritania",1
"308",2016-02-29,"Mauritania",1
"309",2016-04-18,"Mauritania",1
"310",2016-04-29,"Mauritania",1
"311",2016-05-01,"Mauritania",1
"312",2016-05-02,"Mauritania",1
"313",2016-05-07,"Mauritania",1
"314",2016-05-30,"Mauritania",1
"315",2016-06-29,"Mauritania",1
"316",2016-06-30,"Mauritania",1
"317",2016-07-11,"Mauritania",1
"318",2016-07-15,"Mauritania",1
"319",2016-08-15,"Mauritania",1
"320",2016-09-27,"Mauritania",1
"321",2016-10-10,"Mauritania",1
"322",2016-10-29,"Mauritania",1
"323",2016-11-07,"Mauritania",1
"324",2016-11-08,"Mauritania",1
"325",2016-11-15,"Mauritania",1
"326",2016-11-18,"Mauritania",1
"327",2016-11-30,"Mauritania",1
"328",2016-12-20,"Mauritania",1
"329",2017-01-04,"Mauritania",1
"330",2017-01-18,"Mauritania",1
"331",2017-01-31,"Mauritania",1
"332",2017-02-04,"Mauritania",1
"333",2017-03-07,"Mauritania",1
"334",2017-03-11,"Mauritania",1
"335",2017-03-13,"Mauritania",1
"336",2017-03-19,"Mauritania",1
"337",2017-03-27,"Mauritania",1
"338",2017-03-29,"Mauritania",1
"339",2017-04-16,"Mauritania",1
"340",2017-04-29,"Mauritania",1
"341",2017-04-30,"Mauritania",1
"342",2017-05-01,"Mauritania",1
"343",2017-05-02,"Mauritania",1
"344",2017-05-10,"Mauritania",1
"345",2017-05-14,"Mauritania",1
"346",2017-05-20,"Mauritania",1
"347",2017-06-14,"Mauritania",1
