"","EVENT_DATE","COUNTRY","number"
"294",1999-06-14,"Nigeria",1
"295",1999-06-16,"Nigeria",1
"296",1999-06-18,"Nigeria",4
"297",1999-06-19,"Nigeria",2
"298",1999-06-21,"Nigeria",4
"299",1999-06-24,"Nigeria",1
"300",1999-06-26,"Nigeria",2
"301",1999-06-27,"Nigeria",1
"302",1999-06-28,"Nigeria",1
"303",1999-06-29,"Nigeria",1
"304",1999-07-04,"Nigeria",1
"305",1999-07-06,"Nigeria",1
"306",1999-07-07,"Nigeria",1
"307",1999-07-08,"Nigeria",1
"308",1999-07-10,"Nigeria",1
"309",1999-07-11,"Nigeria",1
"310",1999-07-12,"Nigeria",1
"311",1999-07-13,"Nigeria",1
"312",1999-07-14,"Nigeria",1
"313",1999-07-18,"Nigeria",1
"314",1999-07-19,"Nigeria",1
"315",1999-07-20,"Nigeria",2
"316",1999-07-22,"Nigeria",2
"317",1999-07-25,"Nigeria",1
"318",1999-07-26,"Nigeria",1
"319",1999-07-27,"Nigeria",2
"320",1999-07-28,"Nigeria",1
"321",1999-07-31,"Nigeria",1
"322",1999-08-02,"Nigeria",1
"323",1999-08-04,"Nigeria",1
"324",1999-08-08,"Nigeria",1
"325",1999-08-09,"Nigeria",1
"326",1999-08-10,"Nigeria",2
"327",1999-08-14,"Nigeria",1
"328",1999-08-18,"Nigeria",2
"329",1999-08-20,"Nigeria",2
"330",1999-08-21,"Nigeria",1
"331",1999-09-01,"Nigeria",1
"332",1999-09-09,"Nigeria",7
"333",1999-09-10,"Nigeria",2
"334",1999-09-12,"Nigeria",1
"335",1999-09-15,"Nigeria",2
"336",1999-09-16,"Nigeria",1
"337",1999-09-18,"Nigeria",1
"338",1999-09-21,"Nigeria",1
"339",1999-09-22,"Nigeria",2
"340",1999-09-23,"Nigeria",1
"341",1999-09-28,"Nigeria",1
"342",1999-10-06,"Nigeria",1
"343",1999-10-25,"Nigeria",1
"344",1999-10-28,"Nigeria",1
"345",1999-10-30,"Nigeria",3
"346",1999-11-01,"Nigeria",1
"347",1999-11-02,"Nigeria",1
"348",1999-11-03,"Nigeria",2
"349",1999-11-04,"Nigeria",1
"350",1999-11-07,"Nigeria",1
"351",1999-11-08,"Nigeria",2
"352",1999-11-09,"Nigeria",1
"353",1999-11-10,"Nigeria",1
"354",1999-11-11,"Nigeria",1
"355",1999-11-13,"Nigeria",1
"356",1999-11-15,"Nigeria",1
"357",1999-11-16,"Nigeria",2
"358",1999-11-17,"Nigeria",1
"359",1999-11-19,"Nigeria",2
"360",1999-11-20,"Nigeria",3
"361",1999-11-22,"Nigeria",1
"362",1999-11-24,"Nigeria",1
"363",1999-11-25,"Nigeria",2
"364",1999-11-26,"Nigeria",1
"365",1999-11-27,"Nigeria",1
"366",1999-12-02,"Nigeria",1
"367",1999-12-03,"Nigeria",1
"368",1999-12-04,"Nigeria",1
"369",1999-12-06,"Nigeria",2
"370",1999-12-08,"Nigeria",1
"371",1999-12-13,"Nigeria",1
"372",1999-12-14,"Nigeria",2
"373",1999-12-16,"Nigeria",1
"374",1999-12-20,"Nigeria",1
"375",1999-12-21,"Nigeria",1
"376",1999-12-30,"Nigeria",1
"377",1999-12-31,"Nigeria",1
"378",2000-01-01,"Nigeria",1
"379",2000-01-03,"Nigeria",1
"380",2000-01-06,"Nigeria",4
"381",2000-01-09,"Nigeria",1
"382",2000-01-30,"Nigeria",1
"383",2000-02-12,"Nigeria",1
"384",2000-02-15,"Nigeria",1
"385",2000-02-18,"Nigeria",1
"386",2000-02-21,"Nigeria",4
"387",2000-02-22,"Nigeria",3
"388",2000-02-23,"Nigeria",2
"389",2000-02-24,"Nigeria",1
"390",2000-02-28,"Nigeria",2
"391",2000-02-29,"Nigeria",3
"392",2000-03-01,"Nigeria",1
"393",2000-03-03,"Nigeria",2
"394",2000-03-04,"Nigeria",2
"395",2000-03-05,"Nigeria",2
"396",2000-03-06,"Nigeria",2
"397",2000-03-07,"Nigeria",3
"398",2000-03-08,"Nigeria",1
"399",2000-03-10,"Nigeria",2
"400",2000-03-11,"Nigeria",2
"401",2000-03-12,"Nigeria",3
"402",2000-03-13,"Nigeria",1
"403",2000-03-16,"Nigeria",2
"404",2000-03-20,"Nigeria",2
"405",2000-03-26,"Nigeria",2
"406",2000-03-27,"Nigeria",3
"407",2000-03-28,"Nigeria",1
"408",2000-03-29,"Nigeria",1
"409",2000-03-30,"Nigeria",1
"410",2000-04-01,"Nigeria",1
"411",2000-04-03,"Nigeria",1
"412",2000-04-04,"Nigeria",2
"413",2000-04-05,"Nigeria",1
"414",2000-04-10,"Nigeria",1
"415",2000-04-11,"Nigeria",2
"416",2000-04-13,"Nigeria",2
"417",2000-04-15,"Nigeria",1
"418",2000-04-17,"Nigeria",1
"419",2000-05-01,"Nigeria",2
"420",2000-05-04,"Nigeria",1
"421",2000-05-06,"Nigeria",3
"422",2000-05-07,"Nigeria",1
"423",2000-05-10,"Nigeria",1
"424",2000-05-12,"Nigeria",1
"425",2000-05-13,"Nigeria",2
"426",2000-05-14,"Nigeria",1
"427",2000-05-15,"Nigeria",2
"428",2000-05-16,"Nigeria",1
"429",2000-05-17,"Nigeria",1
"430",2000-05-18,"Nigeria",1
"431",2000-05-19,"Nigeria",1
"432",2000-05-22,"Nigeria",1
"433",2000-05-23,"Nigeria",3
"434",2000-05-24,"Nigeria",2
"435",2000-05-27,"Nigeria",3
"436",2000-05-28,"Nigeria",2
"437",2000-06-01,"Nigeria",1
"438",2000-06-03,"Nigeria",1
"439",2000-06-04,"Nigeria",1
"440",2000-06-05,"Nigeria",3
"441",2000-06-20,"Nigeria",1
"442",2000-06-22,"Nigeria",1
"443",2000-06-26,"Nigeria",1
"444",2000-07-01,"Nigeria",1
"445",2000-07-09,"Nigeria",1
"446",2000-07-10,"Nigeria",1
"447",2000-07-11,"Nigeria",1
"448",2000-07-15,"Nigeria",1
"449",2000-07-17,"Nigeria",1
"450",2000-07-19,"Nigeria",1
"451",2000-07-21,"Nigeria",1
"452",2000-08-01,"Nigeria",1
"453",2000-08-02,"Nigeria",1
"454",2000-08-03,"Nigeria",2
"455",2000-08-06,"Nigeria",1
"456",2000-08-07,"Nigeria",3
"457",2000-08-08,"Nigeria",1
"458",2000-08-17,"Nigeria",1
"459",2000-08-19,"Nigeria",1
"460",2000-08-27,"Nigeria",1
"461",2000-08-29,"Nigeria",1
"462",2000-09-12,"Nigeria",1
"463",2000-09-14,"Nigeria",1
"464",2000-09-16,"Nigeria",1
"465",2000-09-24,"Nigeria",1
"466",2000-09-28,"Nigeria",1
"467",2000-10-01,"Nigeria",2
"468",2000-10-06,"Nigeria",1
"469",2000-10-07,"Nigeria",1
"470",2000-10-10,"Nigeria",2
"471",2000-10-11,"Nigeria",1
"472",2000-10-14,"Nigeria",1
"473",2000-10-16,"Nigeria",2
"474",2000-10-18,"Nigeria",2
"475",2000-10-22,"Nigeria",1
"476",2000-10-24,"Nigeria",1
"477",2000-10-26,"Nigeria",1
"478",2000-10-31,"Nigeria",1
"479",2000-11-01,"Nigeria",1
"480",2000-11-02,"Nigeria",1
"481",2000-11-04,"Nigeria",2
"482",2000-11-10,"Nigeria",2
"483",2000-11-11,"Nigeria",1
"484",2000-11-14,"Nigeria",1
"485",2000-11-16,"Nigeria",1
"486",2000-11-19,"Nigeria",1
"487",2000-11-20,"Nigeria",1
"488",2000-11-24,"Nigeria",1
"489",2000-11-25,"Nigeria",1
"490",2000-12-04,"Nigeria",1
"491",2000-12-05,"Nigeria",2
"492",2000-12-22,"Nigeria",1
"493",2000-12-29,"Nigeria",1
"494",2001-01-02,"Nigeria",2
"495",2001-01-08,"Nigeria",1
"496",2001-01-09,"Nigeria",2
"497",2001-01-15,"Nigeria",2
"498",2001-02-03,"Nigeria",1
"499",2001-02-16,"Nigeria",1
"500",2001-02-19,"Nigeria",1
"501",2001-02-21,"Nigeria",1
"502",2001-02-25,"Nigeria",1
"503",2001-02-26,"Nigeria",2
"504",2001-02-27,"Nigeria",2
"505",2001-03-11,"Nigeria",1
"506",2001-03-13,"Nigeria",1
"507",2001-03-19,"Nigeria",1
"508",2001-03-24,"Nigeria",1
"509",2001-04-04,"Nigeria",1
"510",2001-04-08,"Nigeria",1
"511",2001-04-10,"Nigeria",2
"512",2001-04-11,"Nigeria",1
"513",2001-04-13,"Nigeria",1
"514",2001-04-18,"Nigeria",1
"515",2001-04-23,"Nigeria",1
"516",2001-04-25,"Nigeria",1
"517",2001-04-28,"Nigeria",1
"518",2001-04-30,"Nigeria",2
"519",2001-05-02,"Nigeria",1
"520",2001-05-07,"Nigeria",3
"521",2001-05-09,"Nigeria",1
"522",2001-05-11,"Nigeria",2
"523",2001-05-22,"Nigeria",2
"524",2001-05-23,"Nigeria",1
"525",2001-06-01,"Nigeria",1
"526",2001-06-13,"Nigeria",1
"527",2001-06-16,"Nigeria",1
"528",2001-06-22,"Nigeria",1
"529",2001-06-23,"Nigeria",1
"530",2001-07-03,"Nigeria",1
"531",2001-07-04,"Nigeria",1
"532",2001-07-12,"Nigeria",2
"533",2001-07-13,"Nigeria",1
"534",2001-07-17,"Nigeria",2
"535",2001-07-20,"Nigeria",1
"536",2001-07-30,"Nigeria",1
"537",2001-08-03,"Nigeria",1
"538",2001-08-09,"Nigeria",1
"539",2001-08-10,"Nigeria",2
"540",2001-08-18,"Nigeria",1
