"","EVENT_DATE","COUNTRY","number"
"483",2017-12-18,"Ghana",1
"484",2017-12-21,"Ghana",1
"485",2017-12-28,"Ghana",1
"486",2017-12-31,"Ghana",1
"487",2018-01-06,"Ghana",1
"488",2018-01-08,"Ghana",1
"489",2018-01-11,"Ghana",1
"490",2018-01-12,"Ghana",1
"491",2018-01-13,"Ghana",1
"492",2018-01-20,"Ghana",1
"493",2018-01-22,"Ghana",1
"494",2018-01-31,"Ghana",1
"495",2018-02-03,"Ghana",1
"496",2018-02-07,"Ghana",2
"497",2018-02-08,"Ghana",1
"498",2018-02-24,"Ghana",1
"499",2018-03-03,"Ghana",1
"500",2018-03-07,"Ghana",2
"501",2018-03-23,"Ghana",1
"502",2018-03-26,"Ghana",1
"503",2018-03-27,"Ghana",1
"504",2018-03-29,"Ghana",1
"505",2018-04-01,"Ghana",1
"506",2018-04-03,"Ghana",1
"507",2018-04-04,"Ghana",1
"508",2018-04-05,"Ghana",1
