"","EVENT_DATE","COUNTRY","number"
"251",2004-11-11,"Senegal",2
"252",2004-11-12,"Senegal",2
"253",2005-01-03,"Senegal",1
"254",2005-01-27,"Senegal",1
"255",2005-04-12,"Senegal",1
"256",2005-05-23,"Senegal",1
"257",2005-05-31,"Senegal",1
"258",2005-07-09,"Senegal",1
"259",2005-07-15,"Senegal",1
"260",2005-12-14,"Senegal",1
"261",2005-12-16,"Senegal",3
"262",2006-01-02,"Senegal",1
"263",2006-01-03,"Senegal",1
"264",2006-03-07,"Senegal",1
"265",2006-03-14,"Senegal",1
"266",2006-03-15,"Senegal",1
"267",2006-03-16,"Senegal",1
"268",2006-04-13,"Senegal",1
"269",2006-04-22,"Senegal",2
"270",2006-04-23,"Senegal",1
"271",2006-05-05,"Senegal",1
"272",2006-05-07,"Senegal",1
"273",2006-05-16,"Senegal",1
"274",2006-06-06,"Senegal",1
"275",2006-06-14,"Senegal",1
"276",2006-06-15,"Senegal",2
"277",2006-07-20,"Senegal",1
"278",2006-08-18,"Senegal",1
"279",2006-08-21,"Senegal",1
"280",2006-09-01,"Senegal",1
"281",2006-09-20,"Senegal",1
"282",2006-10-06,"Senegal",1
"283",2006-10-30,"Senegal",1
"284",2006-11-10,"Senegal",1
"285",2006-12-01,"Senegal",1
"286",2006-12-05,"Senegal",1
"287",2006-12-20,"Senegal",1
"288",2006-12-31,"Senegal",1
"289",2007-01-18,"Senegal",1
"290",2007-01-19,"Senegal",1
"291",2007-01-20,"Senegal",1
"292",2007-01-21,"Senegal",1
"293",2007-01-22,"Senegal",1
"294",2007-01-25,"Senegal",1
"295",2007-01-26,"Senegal",1
"296",2007-02-13,"Senegal",2
"297",2007-02-14,"Senegal",2
"298",2007-02-19,"Senegal",1
"299",2007-02-21,"Senegal",1
"300",2007-02-22,"Senegal",1
"301",2007-02-24,"Senegal",1
"302",2007-02-25,"Senegal",1
"303",2007-03-25,"Senegal",1
"304",2007-04-14,"Senegal",1
"305",2007-04-21,"Senegal",1
"306",2007-05-14,"Senegal",1
"307",2007-06-20,"Senegal",1
"308",2007-06-25,"Senegal",1
"309",2007-11-21,"Senegal",1
"310",2007-12-20,"Senegal",1
"311",2008-01-07,"Senegal",1
"312",2008-02-26,"Senegal",1
"313",2008-03-16,"Senegal",1
"314",2008-03-30,"Senegal",2
"315",2008-04-26,"Senegal",1
"316",2008-05-01,"Senegal",1
"317",2008-05-07,"Senegal",2
"318",2008-05-20,"Senegal",1
"319",2008-05-22,"Senegal",2
"320",2008-06-10,"Senegal",1
"321",2008-06-21,"Senegal",1
"322",2008-07-15,"Senegal",1
"323",2008-07-22,"Senegal",1
"324",2008-08-17,"Senegal",2
"325",2008-08-23,"Senegal",1
"326",2008-10-11,"Senegal",1
"327",2009-05-01,"Senegal",1
"328",2009-05-08,"Senegal",1
"329",2009-06-04,"Senegal",1
"330",2009-06-08,"Senegal",1
"331",2009-07-03,"Senegal",1
"332",2009-08-21,"Senegal",1
"333",2009-08-22,"Senegal",1
"334",2009-08-23,"Senegal",1
"335",2009-08-24,"Senegal",1
"336",2009-08-25,"Senegal",2
"337",2009-08-26,"Senegal",1
"338",2009-09-02,"Senegal",1
"339",2009-09-03,"Senegal",1
"340",2009-09-04,"Senegal",1
"341",2009-10-02,"Senegal",1
"342",2009-10-10,"Senegal",1
"343",2009-10-12,"Senegal",1
"344",2009-12-16,"Senegal",1
"345",2009-12-17,"Senegal",1
"346",2009-12-23,"Senegal",2
"347",2010-01-07,"Senegal",2
"348",2010-02-15,"Senegal",1
"349",2010-02-16,"Senegal",1
"350",2010-03-02,"Senegal",1
"351",2010-03-18,"Senegal",3
"352",2010-03-21,"Senegal",1
"353",2010-03-22,"Senegal",1
"354",2010-04-03,"Senegal",1
"355",2010-04-27,"Senegal",1
"356",2010-06-06,"Senegal",1
"357",2010-07-07,"Senegal",1
"358",2010-07-13,"Senegal",1
"359",2010-07-30,"Senegal",1
"360",2010-08-02,"Senegal",1
"361",2010-08-13,"Senegal",1
"362",2010-10-30,"Senegal",1
"363",2010-11-14,"Senegal",1
"364",2010-12-24,"Senegal",1
"365",2010-12-25,"Senegal",1
"366",2010-12-26,"Senegal",1
"367",2010-12-28,"Senegal",1
"368",2011-01-10,"Senegal",1
"369",2011-01-12,"Senegal",1
"370",2011-02-07,"Senegal",1
"371",2011-02-19,"Senegal",1
"372",2011-02-20,"Senegal",1
"373",2011-03-16,"Senegal",1
"374",2011-03-18,"Senegal",2
"375",2011-03-25,"Senegal",1
"376",2011-03-31,"Senegal",1
"377",2011-04-20,"Senegal",1
"378",2011-05-25,"Senegal",1
"379",2011-06-03,"Senegal",1
"380",2011-06-22,"Senegal",1
"381",2011-06-25,"Senegal",2
"382",2011-06-26,"Senegal",1
"383",2011-06-27,"Senegal",1
"384",2011-06-28,"Senegal",1
"385",2011-07-22,"Senegal",1
"386",2011-07-25,"Senegal",1
"387",2011-08-24,"Senegal",1
"388",2011-08-25,"Senegal",1
"389",2011-09-02,"Senegal",1
"390",2011-09-05,"Senegal",1
"391",2011-09-23,"Senegal",1
"392",2011-10-26,"Senegal",1
"393",2011-11-20,"Senegal",1
"394",2011-12-12,"Senegal",1
"395",2011-12-19,"Senegal",1
"396",2011-12-20,"Senegal",1
"397",2011-12-21,"Senegal",1
"398",2012-01-01,"Senegal",1
"399",2012-01-02,"Senegal",1
"400",2012-01-07,"Senegal",1
"401",2012-01-10,"Senegal",1
"402",2012-01-18,"Senegal",1
"403",2012-01-23,"Senegal",1
"404",2012-01-24,"Senegal",1
"405",2012-01-27,"Senegal",1
"406",2012-01-28,"Senegal",1
"407",2012-01-30,"Senegal",2
"408",2012-01-31,"Senegal",1
"409",2012-02-01,"Senegal",1
"410",2012-02-02,"Senegal",1
"411",2012-02-05,"Senegal",1
"412",2012-02-07,"Senegal",1
"413",2012-02-08,"Senegal",1
"414",2012-02-11,"Senegal",1
"415",2012-02-12,"Senegal",1
"416",2012-02-13,"Senegal",1
"417",2012-02-14,"Senegal",3
"418",2012-02-15,"Senegal",3
"419",2012-02-17,"Senegal",1
"420",2012-02-18,"Senegal",1
"421",2012-02-19,"Senegal",1
"422",2012-02-20,"Senegal",2
"423",2012-02-21,"Senegal",1
"424",2012-02-22,"Senegal",1
"425",2012-02-23,"Senegal",1
"426",2012-02-26,"Senegal",1
"427",2012-03-02,"Senegal",1
"428",2012-03-23,"Senegal",1
"429",2012-03-29,"Senegal",1
"430",2012-04-24,"Senegal",1
"431",2012-04-26,"Senegal",2
"432",2012-05-19,"Senegal",1
"433",2012-05-25,"Senegal",1
"434",2012-05-26,"Senegal",1
"435",2012-06-11,"Senegal",1
"436",2012-06-26,"Senegal",1
"437",2012-08-06,"Senegal",2
"438",2012-08-12,"Senegal",1
"439",2012-08-13,"Senegal",1
"440",2012-08-27,"Senegal",1
"441",2012-09-07,"Senegal",1
"442",2012-09-15,"Senegal",1
"443",2012-09-20,"Senegal",1
"444",2012-10-12,"Senegal",1
"445",2012-10-22,"Senegal",1
"446",2012-12-18,"Senegal",1
"447",2012-12-26,"Senegal",1
"448",2013-01-30,"Senegal",1
"449",2013-02-01,"Senegal",3
